msg_id,conv_id,conv_turn,sender_user_id,receiver_user_id,sent_at,text,answer
66de63fc-3e63-4ad0-a64e-ca32a4ca0021,chat:u_barbara_u_naama,382,u_barbara,u_naama,2020-05-31 16:15:48,"Omri?
Everyone said it?
Pizdets",He said it's a good thing there are no cameras and that if he didn't have a wife he would do me
b5e09796-bfdd-4fdf-96c7-f6a5967d828a,chat:u_barbara_u_naama,383,u_naama,u_barbara,2020-05-31 16:15:57,He said it's a good thing there are no cameras and that if he didn't have a wife he would do me,Whattttt
94d9bda0-06c0-4c65-8244-570822ec1e67,chat:u_barbara_u_naama,384,u_barbara,u_naama,2020-05-31 16:16:06,Whattttt,I considered quitting
76de7fef-0a93-41c9-8277-07702397caf5,chat:u_barbara_u_naama,385,u_naama,u_barbara,2020-05-31 16:16:12,I considered quitting,"Just joking
But not joking"
9d2874b7-db15-4334-95f2-506068b91433,chat:u_barbara_u_naama,386,u_barbara,u_naama,2020-05-31 16:16:18,"Just joking
But not joking","He said that to Lara and Lulu too
No, no"
14986ca6-425b-4bad-9b3d-63bbac612bd9,chat:u_barbara_u_naama,387,u_naama,u_barbara,2020-05-31 16:16:24,"He said that to Lara and Lulu too
No, no",Real harassment
89dc13a8-2f94-45f8-82e0-01f687b6e17b,chat:u_barbara_u_naama,388,u_barbara,u_naama,2020-05-31 16:16:28,Real harassment,"He wasn't joking
You didn't hear his tone"
614c7c02-bfae-410f-a861-944ff38b9f84,chat:u_barbara_u_naama,389,u_naama,u_barbara,2020-05-31 16:16:32,"He wasn't joking
You didn't hear his tone",Whattttt?!?!?
8200f108-9544-4a7a-b4ed-179d6abfc501,chat:u_barbara_u_naama,390,u_barbara,u_naama,2020-05-31 16:16:35,Whattttt?!?!?,"He was completely serious
I threw up after I heard that"
c454069e-c248-46cb-962b-b31c2f512031,chat:u_barbara_u_naama,391,u_naama,u_barbara,2020-05-31 16:16:39,"He was completely serious
I threw up after I heard that",‎audio omitted
8a466a3c-4e4a-4be0-8259-f66528e903ec,chat:u_barbara_u_naama,392,u_barbara,u_naama,2020-05-31 16:16:47,‎audio omitted,"But I have no way to file a complaint
I'm in a meeting, I can't listen"
01233ea5-3b35-4a99-a639-11459b630cbd,chat:u_barbara_u_naama,393,u_naama,u_barbara,2020-05-31 16:16:57,"But I have no way to file a complaint
I'm in a meeting, I can't listen","Oh, sorry"
4ce6b563-5683-40b3-af7f-2b7ae63d87be,chat:u_barbara_u_naama,394,u_barbara,u_naama,2020-05-31 16:17:03,"Oh, sorry",No problem
f8909a0e-4006-4a04-a94a-9c50b65ad81a,chat:u_barbara_u_naama,395,u_naama,u_barbara,2020-05-31 16:17:11,No problem,"I just said he once joked with Shirel about his tongue, I don't know what
I thought it was the same style
Pizdets
I'm in shock"
7e47756c-6ec3-40d7-b32c-6ab7921d549a,chat:u_barbara_u_naama,396,u_barbara,u_naama,2020-05-31 16:17:20,"I just said he once joked with Shirel about his tongue, I don't know what
I thought it was the same style
Pizdets
I'm in shock",It was disgusting
14c02792-0e19-419f-ac93-4d3e5797521f,chat:u_barbara_u_naama,397,u_naama,u_barbara,2020-05-31 16:17:55,It was disgusting,And who told you that to your face?
40a526cc-1a01-4659-ac68-a55f2f94d372,chat:u_barbara_u_naama,398,u_barbara,u_naama,2020-05-31 16:17:56,And who told you that to your face?,"Really
Omri"
3379c0ef-827c-4261-b880-54b2de8548b7,chat:u_barbara_u_naama,399,u_naama,u_barbara,2020-05-31 16:18:00,"Really
Omri",That's awful
e0533b46-04b2-4e75-bf47-c7f58f8e83fb,chat:u_barbara_u_naama,400,u_barbara,u_naama,2020-05-31 16:18:04,That's awful,And Pavel
b1930440-f6ce-44fb-9e6b-4bc956b4f8e4,chat:u_barbara_u_naama,401,u_naama,u_barbara,2020-05-31 16:18:06,And Pavel,"Oh, he also tried to say something to me
That he wasn't born with a silver spoon in his mouth
I mean, compared to me"
7f7be190-c6d3-4599-a9b6-18e1202f8fe9,chat:u_barbara_u_naama,402,u_barbara,u_naama,2020-05-31 16:18:13,"Oh, he also tried to say something to me
That he wasn't born with a silver spoon in his mouth
I mean, compared to me",Idiot
c55cacc2-01b6-4d5e-a212-3b78d29ada7c,chat:u_barbara_u_naama,403,u_naama,u_barbara,2020-05-31 16:18:26,Idiot,"Come on, honey, make Aliyah to another country at age 17, we'll see you then"
b0447203-161f-407a-b038-842442629b6b,chat:u_barbara_u_naama,404,u_barbara,u_naama,2020-05-31 16:18:35,"Come on, honey, make Aliyah to another country at age 17, we'll see you then",He's from one of the richest families in Nahariya
a29c15a3-6c77-480d-b38f-b84aa8dcb1ce,chat:u_barbara_u_naama,405,u_naama,u_barbara,2020-05-31 16:18:37,He's from one of the richest families in Nahariya,"Idiot
Really
Well, maybe his dad didn't help him"
6c35e1ea-1c3d-498c-a13d-828deed6e01c,chat:u_barbara_u_naama,406,u_barbara,u_naama,2020-05-31 16:18:37,"Idiot
Really
Well, maybe his dad didn't help him",I want it to end so we can meet
8597b23c-4b81-459a-8b5d-cc2623050211,chat:u_barbara_u_naama,407,u_naama,u_barbara,2020-05-31 16:19:00,I want it to end so we can meet,"But still, that doesn't give him the right to behave like that
What will end?"
c966315c-28e2-4c80-9b81-cb98e10ea07b,chat:u_barbara_u_naama,408,u_barbara,u_naama,2020-05-31 16:19:02,"But still, that doesn't give him the right to behave like that
What will end?",All the Corona stuff
add44cdd-c550-40a0-b6dd-eecc0d441184,chat:u_barbara_u_naama,409,u_naama,u_barbara,2020-05-31 19:07:44,All the Corona stuff,"But it's already over. Like, we can hang out if you want.
Before a second wave starts 🤓"
74103057-5573-42ec-aec1-b9bacf9712f4,chat:u_barbara_u_naama,410,u_barbara,u_naama,2020-05-31 20:00:54,"But it's already over. Like, we can hang out if you want.
Before a second wave starts 🤓",‎audio omitted
3fc56a84-e202-4eac-b4a4-a5ee0eeba4ee,chat:u_barbara_u_naama,411,u_naama,u_barbara,2020-05-31 20:04:12,‎audio omitted,How long have you been working there?
5f7d1efc-58f4-434f-9b7b-d7064a17f745,chat:u_barbara_u_naama,412,u_barbara,u_naama,2020-05-31 20:18:38,How long have you been working there?,‎audio omitted
3020a348-94d0-4f49-a522-1af310e93301,chat:u_barbara_u_naama,413,u_naama,u_barbara,2020-06-01 12:26:33,‎audio omitted,"So a long time already
Three months
*Three (correcting grammar)
I'm a small Hebrew language studio, damn it lolll"
44574509-2f32-45d5-bdb2-467905d0284e,chat:u_barbara_u_naama,414,u_barbara,u_naama,2020-06-01 12:37:03,"So a long time already
Three months
*Three (correcting grammar)
I'm a small Hebrew language studio, damn it lolll","hahahahahahah
You made me laugh"
67f3524e-acb6-498b-a617-40937242be65,chat:u_barbara_u_naama,415,u_naama,u_barbara,2020-06-01 15:18:39,"hahahahahahah
You made me laugh","Did I never say that sentence to you?
I have another one, but it's less funny
‎audio omitted
I recorded it because the accent is a must lolll
Naamaaa, this Thursday around eight at my place. The address is HaEshkolit 3 A Acre
But it's better if you call when you're in the area. I also invited Amir and his fiancée
Will you come?:)"
a459c211-bb9f-4ec9-b5af-6d8c0ae7d015,chat:u_barbara_u_naama,416,u_barbara,u_naama,2020-06-01 15:19:00,"Did I never say that sentence to you?
I have another one, but it's less funny
‎audio omitted
I recorded it because the accent is a must lolll
Naamaaa, this Thursday around eight at my place. The address is HaEshkolit 3 A Acre
But it's better if you call when you're in the area. I also invited Amir and his fiancée
Will you come?:)",‎audio omitted
beac3545-a6c5-458c-9a2e-3ac1ad22c62b,chat:u_barbara_u_naama,417,u_naama,u_barbara,2020-06-17 18:30:49,‎audio omitted,"I see
Well, I hope you can make it
Naama, can you come in the end?)"
691a1ab8-5e17-41ee-a1e0-50f70a7ca808,chat:u_barbara_u_naama,418,u_barbara,u_naama,2020-06-17 18:32:22,"I see
Well, I hope you can make it
Naama, can you come in the end?)",‎audio omitted
687a05fa-ed2e-45ab-9f6c-8820049a80bc,chat:u_barbara_u_naama,419,u_naama,u_barbara,2020-06-18 20:30:45,‎audio omitted,"Look, everyone is arriving at 21:30 in the end
So come"
adae6782-beef-46de-aa9c-cc30a0539d44,chat:u_barbara_u_naama,420,u_barbara,u_naama,2020-06-18 20:59:28,"Look, everyone is arriving at 21:30 in the end
So come","I'm exhausted
Still in a meeting"
55c106ec-3833-45ae-941f-6cd0633a9bad,chat:u_barbara_u_naama,421,u_naama,u_barbara,2020-06-18 21:43:23,"I'm exhausted
Still in a meeting","Oh, okay"
adee9846-6b1e-48cf-aa7e-1b07b0ee3d40,chat:u_barbara_u_naama,422,u_barbara,u_naama,2020-06-18 21:43:31,"Oh, okay","I'm finished
But I'm pretty much falling asleep
‎audio omitted"
2f88f088-95ef-4d85-945a-b3231754c269,chat:u_barbara_u_naama,423,u_naama,u_barbara,2020-06-18 22:22:32,"I'm finished
But I'm pretty much falling asleep
‎audio omitted","Come, come
No need for a blessing
There's pizza with kashkaval cheese"
203cde63-9468-4b03-933b-343727bdb9f1,chat:u_barbara_u_naama,424,u_barbara,u_naama,2020-06-18 22:23:06,"Come, come
No need for a blessing
There's pizza with kashkaval cheese",‎audio omitted
c283956e-353e-43f1-9029-dbac4e0da555,chat:u_barbara_u_naama,425,u_naama,u_barbara,2020-06-18 22:49:09,‎audio omitted,"Naamaaa, want to hear gossip?"
5c293625-c515-496c-a400-a3b3813ba814,chat:u_barbara_u_naama,426,u_barbara,u_naama,2020-06-27 00:39:34,"Naamaaa, want to hear gossip?",Easy
a4af858f-e934-4783-a18f-01e43476156e,chat:u_barbara_u_naama,427,u_naama,u_barbara,2020-06-27 00:52:40,Easy,Want to guess?
4cc5abd2-bc43-4bd2-83a6-c26cca2404d4,chat:u_barbara_u_naama,428,u_barbara,u_naama,2020-06-27 00:52:54,Want to guess?,"One hundred percent related to Marketo
Who Shirel was with"
71e685da-0b9c-4dd7-9fab-118495491de4,chat:u_barbara_u_naama,429,u_naama,u_barbara,2020-06-27 01:00:17,"One hundred percent related to Marketo
Who Shirel was with","Mmmmm, was with?
Were there also such gossip stories?"
42b93be9-3891-480f-82fd-3c49a226356f,chat:u_barbara_u_naama,430,u_barbara,u_naama,2020-06-27 01:00:50,"Mmmmm, was with?
Were there also such gossip stories?","hahahahahai
I don't know
I tried to guess
Did you quit already?!?"
a17278df-a60f-4e91-825a-5ba88f58dc5e,chat:u_barbara_u_naama,431,u_naama,u_barbara,2020-06-27 01:01:10,"hahahahahai
I don't know
I tried to guess
Did you quit already?!?",Related to Shirel
5ac7e56e-0da3-4851-85f7-6b4f45e5a7f8,chat:u_barbara_u_naama,432,u_barbara,u_naama,2020-06-27 01:02:44,Related to Shirel,"Hooray, I was close already
Did she quit
Is she dating Tamir
Did she say Noam harassed her"
71ad0343-f435-4fdc-9dbb-8629f3a5c699,chat:u_barbara_u_naama,433,u_naama,u_barbara,2020-06-27 01:04:39,"Hooray, I was close already
Did she quit
Is she dating Tamir
Did she say Noam harassed her","What?? No
He has a girlfriend
Mmmm, no
And she will come to work because there is currently a shortage of waiters"
515ee4b6-a2fb-41fc-a311-4e82343b588c,chat:u_barbara_u_naama,434,u_barbara,u_naama,2020-06-27 01:05:18,"What?? No
He has a girlfriend
Mmmm, no
And she will come to work because there is currently a shortage of waiters","I didn't know
Makes sense
Well, I have no idea"
b00afd0c-e100-4a94-ad84-634a2c19aa3f,chat:u_barbara_u_naama,435,u_naama,u_barbara,2020-06-27 01:06:13,"I didn't know
Makes sense
Well, I have no idea","They fired her
She annoyed Noam, he broke a tray and fired her"
ee918ecc-ea32-4f03-b06c-43cf7734e54a,chat:u_barbara_u_naama,436,u_barbara,u_naama,2020-06-27 01:06:25,"They fired her
She annoyed Noam, he broke a tray and fired her","What
I
I'm in shock
M
Shockkkk"
22189b2b-a629-46a0-b7ad-bc0dd681aeea,chat:u_barbara_u_naama,437,u_naama,u_barbara,2020-06-27 01:06:53,"What
I
I'm in shock
M
Shockkkk",‎audio omitted
84af71c3-e3b8-4a67-a7cb-c2197bbe8320,chat:u_barbara_u_naama,438,u_barbara,u_naama,2020-06-27 01:13:42,‎audio omitted,"‎audio omitted
‎audio omitted"
0fd60e5f-8de5-4b87-bab2-ec6c40bd5888,chat:u_barbara_u_naama,439,u_naama,u_barbara,2020-06-27 09:50:22,"‎audio omitted
‎audio omitted","Listen, it makes sense that it happened
Because recently she really thought she had a crown"
d8dff85b-f933-4f6c-9993-e7af27a57e59,chat:u_barbara_u_naama,440,u_barbara,u_naama,2020-06-27 11:07:09,"Listen, it makes sense that it happened
Because recently she really thought she had a crown","Even before
Wow, crazy
So you have a lot of shifts?"
32c1e156-5133-4bbb-9de0-53be283a64f8,chat:u_barbara_u_naama,441,u_naama,u_barbara,2020-06-27 18:19:02,"Even before
Wow, crazy
So you have a lot of shifts?","Yes, I'm working every day
‎audio omitted"
1b8f1f5b-e220-46e8-a35b-03194f1c7f35,chat:u_barbara_u_naama,442,u_barbara,u_naama,2020-06-27 20:08:10,"Yes, I'm working every day
‎audio omitted","Who
Apply to jfrog"
10c4f1db-57f4-4be5-bd00-ca9611df6136,chat:u_barbara_u_naama,443,u_naama,u_barbara,2025-04-17 10:26:40,"Who
Apply to jfrog",AGL
c9337680-8265-4fe6-a4c6-d7beddbe218d,chat:u_barbara_u_naama,444,u_barbara,u_naama,2025-04-17 10:26:53,AGL,"Send the job posting
And of course, you idiot, feel free"
43446c57-f033-433f-8fa6-c7283c0f7e04,chat:u_barbara_u_naama,445,u_naama,u_barbara,2025-04-17 10:26:55,"Send the job posting
And of course, you idiot, feel free","What is that what is that?
‎image omitted"
3ea8ce72-9361-44f0-82fa-4cd9380b0e77,chat:u_barbara_u_naama,446,u_barbara,u_naama,2025-04-17 10:27:13,"What is that what is that?
‎image omitted","It's an excellent company, they're located at Savidor
Oh, it's a QA thing
The job
I think you should come and be yourself because at the end of the day you'll spend most of your time there, in terms of professional level - they want to know you're a diligent worker, bring yourself but yes, keep it professional
And remember that you learn how to interview like everything else"
b9523d07-3487-46c4-8a31-376db76a484d,chat:u_barbara_u_naama,447,u_naama,u_barbara,2025-04-17 10:28:58,"It's an excellent company, they're located at Savidor
Oh, it's a QA thing
The job
I think you should come and be yourself because at the end of the day you'll spend most of your time there, in terms of professional level - they want to know you're a diligent worker, bring yourself but yes, keep it professional
And remember that you learn how to interview like everything else","Do you work there?
You're right
Cool, and thank you"
9cb6ae67-709c-43d5-b4ae-e64416e491ce,chat:u_barbara_u_naama,448,u_barbara,u_naama,2025-04-17 10:35:32,"Do you work there?
You're right
Cool, and thank you","No, but I knew people who did"
5a720c0a-2fa4-4040-acfd-b36c2e0f52ef,chat:u_barbara_u_naama,449,u_naama,u_barbara,2025-04-17 10:39:15,"No, but I knew people who did","Good, I'll look at their job openings
Are you working, right?"
92b40f37-b62f-48c3-b5e1-f872b5a2a545,chat:u_barbara_u_naama,450,u_barbara,u_naama,2025-04-17 10:43:34,"Good, I'll look at their job openings
Are you working, right?",‎audio omitted
235298bb-e881-48d7-87ba-507adfe42e73,chat:u_barbara_u_naama,451,u_naama,u_barbara,2025-04-17 10:47:57,‎audio omitted,OMG Naamaaa
873caf90-da83-49ca-9b9a-959780cd00df,chat:u_barbara_u_naama,452,u_barbara,u_naama,2025-07-10 17:09:57,OMG Naamaaa,What happeneddddd
85e504d6-77d8-4d1d-bf8a-172db778668c,chat:u_barbara_u_naama,453,u_naama,u_barbara,2025-07-10 17:10:23,What happeneddddd,"I just scrolled through Instagram from a browser and your wedding photos popped up
And you are simply gorgeouusssss
🫠🫠🫠
That's it"
013663f9-670a-4c23-8c93-23b0cc7af42d,chat:u_barbara_u_naama,454,u_barbara,u_naama,2025-07-10 17:10:23,"I just scrolled through Instagram from a browser and your wedding photos popped up
And you are simply gorgeouusssss
🫠🫠🫠
That's it","hahahahahahahahahaha idiot
You made me laugh"
50f72544-c1bf-4b32-b18e-edd777bc5453,chat:u_barbara_u_naama,455,u_naama,u_barbara,2025-07-10 17:10:46,"hahahahahahahahahaha idiot
You made me laugh",I'm sick at home so I have time to mess around with silly things like Instagram and compliment you privately lolll
40339f1d-9490-4c97-b556-f9501a9acd59,chat:u_barbara_u_naama,456,u_barbara,u_naama,2025-07-10 17:10:58,I'm sick at home so I have time to mess around with silly things like Instagram and compliment you privately lolll,"Aww, you saint"
455c933b-c9d4-4af2-b0dc-3f57b90e23e0,chat:u_barbara_u_naama,457,u_naama,u_barbara,2025-07-10 17:11:16,"Aww, you saint",hahahaha good
767341d8-d7e5-4bb9-a451-0e7ce1889583,chat:u_barbara_u_naama,458,u_barbara,u_naama,2025-07-10 17:11:18,hahahaha good,There's nothing like being sick in the summer
c744de25-79c7-4cd2-be1f-1fbb1b9ef024,chat:u_barbara_u_naama,459,u_naama,u_barbara,2025-07-10 17:11:23,There's nothing like being sick in the summer,"Of course
Lucky I don't have exams
What about you?"
d795de39-108f-4a27-b7b3-c9b154e305cf,chat:u_barbara_u_naama,460,u_barbara,u_naama,2025-07-10 17:11:26,"Of course
Lucky I don't have exams
What about you?","Nothing special
Just drinking coffee
Literally doing nothing"
c83a2000-8516-421c-97eb-4f19e8de0019,chat:u_barbara_u_naama,461,u_naama,u_barbara,2025-07-10 17:13:09,"Nothing special
Just drinking coffee
Literally doing nothing","I just made coffee lolll
Are you not working right now?"
6f8b89fb-6b2c-4fc8-a67e-13cd1a56d3f5,chat:u_barbara_u_naama,462,u_barbara,u_naama,2025-07-10 17:23:56,"I just made coffee lolll
Are you not working right now?","Knock on wood, how dare you say that
Working, working
But I stopped early after a conference and an alarm at five in the morning
Thursday too"
8a2cd9c6-9fcb-4c81-9d18-cefe88f8e6d5,chat:u_barbara_u_naama,463,u_naama,u_barbara,2025-07-10 17:34:23,"Knock on wood, how dare you say that
Working, working
But I stopped early after a conference and an alarm at five in the morning
Thursday too","I worry, you know
It was a tough time and everything"
5649ae91-ed37-499b-b332-da5e2a4292b4,chat:u_barbara_u_naama,464,u_barbara,u_naama,2025-07-14 20:06:13,"I worry, you know
It was a tough time and everything","It was a shit time, yes"
b293a50f-5f10-40c3-94db-6fec142b4b02,chat:u_barbara_u_naama,465,u_naama,u_barbara,2025-07-14 20:06:38,"It was a shit time, yes","Wow, I'm the worst at maintaining contact through messages lol
Glad you got through it and are working
🤓🤓🤓
What about the guys in Tel Aviv, still jerks or did you find someone sane and respectful? 🥺"
a53c3dde-d666-4e40-90ba-48b5d98a22a3,chat:u_barbara_u_naama,466,u_barbara,u_naama,2025-07-14 20:06:45,"Wow, I'm the worst at maintaining contact through messages lol
Glad you got through it and are working
🤓🤓🤓
What about the guys in Tel Aviv, still jerks or did you find someone sane and respectful? 🥺",lolll single
ba2e3570-9ee1-4cc2-9040-56f17b38d251,chat:u_barbara_u_naama,467,u_naama,u_barbara,2025-07-14 20:07:54,lolll single,"Are you at least enjoying it lolll
Listen, when I was single I took advantage of every moment hahahahaha"
11d54e2e-264b-4ab8-b5c9-883ffa80a567,chat:u_barbara_u_naama,468,u_barbara,u_naama,2025-07-14 20:08:58,"Are you at least enjoying it lolll
Listen, when I was single I took advantage of every moment hahahahaha","Nope
Less me
But it's not exciting when you're mostly single"
3355cd4a-be8c-463e-8674-5b3d06aa9ef8,chat:u_barbara_u_naama,469,u_naama,u_barbara,2025-07-14 20:09:16,"Nope
Less me
But it's not exciting when you're mostly single","hahahaha I would introduce you, but everyone around me is a dead nerd 😓😅"
764fdc92-913e-45ee-a8f8-e9bb581627db,chat:u_barbara_u_naama,470,u_barbara,u_naama,2025-07-14 20:17:32,"hahahaha I would introduce you, but everyone around me is a dead nerd 😓😅","Ahhh, that's exactly my area of expertise
But I also added 'sociable' as a criterion"
de1eaafc-ed9a-4889-81ac-a38dd91d6dc2,chat:u_barbara_u_naama,471,u_naama,u_barbara,2025-07-14 20:46:16,"Ahhh, that's exactly my area of expertise
But I also added 'sociable' as a criterion","hahahaha The question is, are you enjoying this area of expertise
😅😅
Define sociable
Yaay Naamaaa, I saw you're in Nahariya
Do you happen to want to go for a walk on the beach or something? 🤓🤓🤓"
b48d8942-dcbf-431e-969b-058b4151ebbf,chat:u_barbara_u_naama,472,u_barbara,u_naama,2025-07-14 23:28:33,"hahahaha The question is, are you enjoying this area of expertise
😅😅
Define sociable
Yaay Naamaaa, I saw you're in Nahariya
Do you happen to want to go for a walk on the beach or something? 🤓🤓🤓",Now?!?
760fe159-a1b4-4645-83c6-ba257ff5f685,chat:u_barbara_u_naama,473,u_naama,u_barbara,2025-08-15 22:11:55,Now?!?,hahahaha yes
9ec1ba75-c2ca-4ce7-a124-4d36aa38a6df,chat:u_barbara_u_naama,474,u_barbara,u_naama,2025-08-15 22:12:02,hahahaha yes,"hahahahahahah I don't go out at these hours
And I'm still half congested"
e78f3c98-d6e0-4e8f-8e9a-b2906f052554,chat:u_barbara_u_naama,475,u_naama,u_barbara,2025-08-15 22:12:15,"hahahahahahah I don't go out at these hours
And I'm still half congested","Ahhh, oh, feel better"
9d47fcff-cd0b-4db1-8194-effea54571bc,chat:u_barbara_u_naama,476,u_barbara,u_naama,2025-08-15 22:12:28,"Ahhh, oh, feel better","If you want to go to the beach tomorrow, I'd love that"
c1c8878d-3fa9-4010-a68e-2e9d54b3f8ad,chat:u_barbara_u_naama,477,u_naama,u_barbara,2025-08-15 22:12:31,"If you want to go to the beach tomorrow, I'd love that","Honestly, that flows very well
When do you want to go?"
145a2d3b-dea5-4e30-8854-4e7f7fd706e5,chat:u_barbara_u_naama,478,u_barbara,u_naama,2025-08-15 22:12:44,"Honestly, that flows very well
When do you want to go?","Honestly, I don't know
Afternoon?
Around three so we don't die?"
3431acf7-da23-42a3-9323-20438de20850,chat:u_barbara_u_naama,479,u_naama,u_barbara,2025-08-15 22:14:41,"Honestly, I don't know
Afternoon?
Around three so we don't die?","Oh, three is hottt
What do you say about morning, no chance? 😅🙄🙄
At 10 or something"
2de30b6b-c2b5-410e-9e8a-71fb198bda24,chat:u_barbara_u_naama,480,u_barbara,u_naama,2025-08-15 22:21:43,"Oh, three is hottt
What do you say about morning, no chance? 😅🙄🙄
At 10 or something","Are you seriousss, those are the hottest hours
I'm from three onwards"
0b5d2ef6-bdc4-4502-9ac1-70a8c413b8c4,chat:u_barbara_u_naama,481,u_naama,u_barbara,2025-08-15 22:22:11,"Are you seriousss, those are the hottest hours
I'm from three onwards","Good
So at three"
9f4b4eba-af10-4a10-9fd9-c3e2c6a4d37b,chat:u_barbara_u_naama,482,u_barbara,u_naama,2025-08-15 22:22:18,"Good
So at three","Woohoo
I'll text you"
1ce247f9-ed5e-4464-8650-54bc48fe846f,chat:u_barbara_u_naama,483,u_naama,u_barbara,2025-08-15 22:35:50,"Woohoo
I'll text you","Heyyyy
lol
I'll leave around three thirty, is that okay with you?
Do you want to go in the water?
‎audio omitted
‎audio omitted
‎audio omitted"
1e0d9c80-07e4-45a9-8997-fe25362a2d07,chat:u_barbara_u_naama,484,u_barbara,u_naama,2025-08-16 13:24:29,"Heyyyy
lol
I'll leave around three thirty, is that okay with you?
Do you want to go in the water?
‎audio omitted
‎audio omitted
‎audio omitted",‎audio omitted
e364ea82-6b4f-4016-a0ef-037c6e5feabb,chat:u_barbara_u_naama,485,u_naama,u_barbara,2025-08-16 13:48:46,‎audio omitted,"Cool
‎audio omitted"
b112571d-5b5e-450f-a86c-7e93c49f23ee,chat:u_barbara_u_naama,486,u_barbara,u_naama,2025-08-16 13:49:26,"Cool
‎audio omitted","I'm fine with both
I'm just trying to stop coughing
‎Missed video call, ‎Tap to call back
That was by accident"
8cefd795-b64e-4268-886a-ba11e3076f32,chat:u_barbara_u_naama,487,u_naama,u_barbara,2025-08-16 14:25:55,"I'm fine with both
I'm just trying to stop coughing
‎Missed video call, ‎Tap to call back
That was by accident","Ohhhhh
Is it just a cough?
I also had that about two weeks ago
I was just coughing
It's probably Corona
Because a lot of people have it right now
‎audio omitted"
d2479a89-2289-48f8-97fb-39a514dfb070,chat:u_barbara_u_naama,488,u_barbara,u_naama,2025-08-16 14:50:02,"Ohhhhh
Is it just a cough?
I also had that about two weeks ago
I was just coughing
It's probably Corona
Because a lot of people have it right now
‎audio omitted","Listen
It's not the moment
It's calmed down
The coughing
Maybe you'd like me to just sit with you somewhere later?"
1609207f-424c-44a2-8fa4-9b3077f228e0,chat:u_barbara_u_naama,489,u_naama,u_barbara,2025-08-16 15:06:01,"Listen
It's not the moment
It's calmed down
The coughing
Maybe you'd like me to just sit with you somewhere later?","‎audio omitted
‎audio omitted
How are you feeling?
This Corona is really hard for a lot of people, apparently 🫠
It took me two weeks to recover (not including the week of being sick myself)"
d04d4768-0b6d-45d8-a0c0-a2350c6af596,chat:u_barbara_u_naama,490,u_barbara,u_naama,2025-08-16 15:34:49,"‎audio omitted
‎audio omitted
How are you feeling?
This Corona is really hard for a lot of people, apparently 🫠
It took me two weeks to recover (not including the week of being sick myself)","Listen
It wasn't Corona or the flu
But just yesterday, like, I went to sleep without any medication
Something stupid
What about you?"
b9ec1a95-12c8-4950-aac5-56ac46ea2bf7,chat:u_barbara_u_naama,491,u_naama,u_barbara,2025-08-22 23:01:55,"Listen
It wasn't Corona or the flu
But just yesterday, like, I went to sleep without any medication
Something stupid
What about you?","I still wake up in the morning with morning coughs lolll
As usual, I'm super busy with submissions and assignments, trying to move a computer vision project that's stuck in my throat lolll"
85924ac0-91d7-45c9-b248-476741ad7000,chat:u_barbara_u_naama,492,u_barbara,u_naama,2025-08-23 12:30:35,"I still wake up in the morning with morning coughs lolll
As usual, I'm super busy with submissions and assignments, trying to move a computer vision project that's stuck in my throat lolll","Listen, it's like this crap won't go away
Ugh"
649c7416-f620-48b9-b5fe-f5a6c99ea408,chat:u_barbara_u_naama,493,u_naama,u_barbara,2025-08-23 18:39:00,"Listen, it's like this crap won't go away
Ugh","Yes, yes, I also couldn't understand what it was
‎audio omitted"
26301e94-decd-462b-b30e-4a6aea73cce8,chat:u_barbara_u_naama,494,u_barbara,u_naama,2025-08-23 18:40:15,"Yes, yes, I also couldn't understand what it was
‎audio omitted",What are you doing tomorrow or Monday
0b394499-a392-4fc8-aa13-5429d001e7fa,chat:u_barbara_u_naama,495,u_naama,u_barbara,2025-08-30 18:38:51,What are you doing tomorrow or Monday,"Wowww, I'm finishing a project this week so I'm not leaving the house until I finish it 🫠 ```"
db8ff811-bdc3-4f5f-b1f0-786c8ed522b3,chat:u_barbara_u_naama,496,u_barbara,u_naama,2025-08-30 20:02:12,"Wowww, I'm finishing a project this week so I'm not leaving the house until I finish it 🫠 ```",<EOC>
